"sex","region","daily","monthly","date","time_of_day","time_info"
"F","Arizona",56993,63000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Arkansas",22708,25000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","California",179376,2e+05,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Colorado",40455,44000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Connecticut",15651,17000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Delaware",7173,8100,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Florida",188624,210000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Georgia",101830,110000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Hawaii",9188,10000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Idaho",14050,16000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Illinois",67771,74000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Indiana",38743,42000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Iowa",20637,22000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Kansas",22436,24000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Kentucky",27159,29000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Louisiana",29100,31000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Maine",8684,9000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Maryland",37371,42000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Massachusetts",31567,35000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Michigan",59759,64000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Minnesota",35623,38000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Mississippi",21548,23000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Missouri",42298,47000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Montana",9254,10000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Nebraska",14341,15000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Nevada",28469,32000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","New Hampshire",8276,8600,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","New Jersey",40909,44000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","New Mexico",18672,20000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","New York",77438,86000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","North Carolina",82422,89000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","North Dakota",7503,8300,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Ohio",59891,65000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Oklahoma",24757,27000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Oregon",27638,30000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Pennsylvania",62539,67000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Rhode Island",5570,6000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","South Carolina",45384,51000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","South Dakota",7308,8100,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Tennessee",52631,57000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Texas",213217,230000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Utah",19838,22000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Vermont",4253,4600,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Virginia",66791,72000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","West Virginia",12715,13000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Washington",50390,55000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Washington D. C.",7650,7900,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Wisconsin",33523,36000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Wyoming",5964,6600,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","Canada",183748,2e+05,2020-04-19,"21:19:48",2020-04-19 21:19:48
"F","United States",1929779,2100000,2020-04-19,"21:19:48",2020-04-19 21:19:48
"M","Alberta",31924,35000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","British Columbia",27334,32000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Manitoba",7381,8100,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","New Brunswick",4176,4700,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Newfoundland and Labrador",4826,5000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Northwest Territories",998,1000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Nova Scotia",5979,6400,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Nunavut",831,1000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Ontario",52011,61000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Prince Edward Island",899,1100,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Quebec",37218,40000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Saskatchewan",8979,9600,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Yukon",996,1000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Alabama",31627,35000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Alaska",5972,6900,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Arizona",47103,52000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Arkansas",20312,23000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","California",155192,180000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Colorado",35682,40000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Connecticut",12716,14000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Delaware",5762,6500,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Florida",160599,180000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Georgia",82815,93000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Hawaii",9312,10000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Idaho",12975,15000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Illinois",60525,67000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Indiana",34653,39000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Iowa",18705,21000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Kansas",21660,23000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Kentucky",23918,26000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Louisiana",29865,33000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Maine",6211,7100,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Maryland",31245,35000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Massachusetts",26087,29000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Michigan",48983,53000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Minnesota",29672,33000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Mississippi",20993,23000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Missouri",37675,42000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Montana",7479,8800,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Nebraska",14373,15000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Nevada",24483,28000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","New Hampshire",6285,6900,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","New Jersey",33833,38000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","New Mexico",16824,19000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","New York",66647,73000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","North Carolina",68685,77000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","North Dakota",8430,9000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Ohio",52494,58000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Oklahoma",24432,27000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Oregon",21598,24000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Pennsylvania",52896,58000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Rhode Island",4306,4800,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","South Carolina",39254,43000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","South Dakota",6669,7400,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Tennessee",45217,51000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Texas",214291,240000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Utah",20050,23000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Vermont",2946,3500,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Virginia",55236,64000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","West Virginia",9588,11000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Washington",42783,48000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Washington D. C.",6831,8200,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Wisconsin",27554,31000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Wyoming",6552,7100,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Canada",178716,2e+05,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","United States",1703088,1900000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Alberta",28146,31000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","British Columbia",28931,32000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Manitoba",6590,7800,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","New Brunswick",4645,5100,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Newfoundland and Labrador",5402,5600,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Northwest Territories",665,1000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Nova Scotia",6890,7200,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Nunavut",997,1000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Ontario",58349,64000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Prince Edward Island",1128,1200,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Quebec",33318,36000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Saskatchewan",9576,9900,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Yukon",996,1000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Alabama",34856,38000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Alaska",6320,6800,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Arizona",57291,63000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Arkansas",22029,25000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","California",177537,2e+05,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Colorado",40525,44000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Connecticut",15529,17000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Delaware",7414,8100,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Florida",190733,210000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Georgia",101216,110000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Hawaii",8937,10000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Idaho",14062,16000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Illinois",69315,74000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Indiana",39120,42000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Iowa",20623,22000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Kansas",22332,24000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Kentucky",26734,29000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Louisiana",28875,31000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Maine",8475,9000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Maryland",38136,42000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Massachusetts",31720,35000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Michigan",59205,63000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Minnesota",34714,38000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Mississippi",21370,23000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Missouri",43308,47000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Montana",9051,10000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Nebraska",14564,15000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Nevada",28338,32000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","New Hampshire",8161,8700,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","New Jersey",40655,44000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","New Mexico",18776,20000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","New York",79034,87000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","North Carolina",81287,88000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","North Dakota",7856,8300,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Ohio",61468,66000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Oklahoma",24357,27000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Oregon",27714,30000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Pennsylvania",62059,67000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Rhode Island",5308,6100,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","South Carolina",45723,51000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","South Dakota",7598,8100,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Tennessee",51714,57000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Texas",213176,230000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Utah",20709,23000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Vermont",4138,4600,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Virginia",67229,72000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","West Virginia",12565,13000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Washington",49926,55000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Washington D. C.",7270,8000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Wisconsin",32489,36000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Wyoming",5602,6600,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","Canada",183430,2e+05,2020-04-20,"20:11:41",2020-04-20 20:11:41
"F","United States",1927677,2100000,2020-04-20,"20:11:41",2020-04-20 20:11:41
"M","Alberta",31841,35000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","British Columbia",28526,32000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Manitoba",7075,8000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","New Brunswick",4307,4700,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Newfoundland and Labrador",4835,5000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Northwest Territories",998,1000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Nova Scotia",6089,6400,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Nunavut",831,1000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Ontario",53290,61000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Prince Edward Island",1198,1200,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Quebec",36062,40000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Saskatchewan",9082,9600,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Yukon",996,1000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Alabama",31817,35000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Alaska",5987,6800,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Arizona",45118,51000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Arkansas",20589,23000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","California",156638,180000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Colorado",35438,40000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Connecticut",12431,14000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Delaware",5988,6500,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Florida",160788,180000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Georgia",82419,93000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Hawaii",9410,10000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Idaho",12975,15000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Illinois",58910,67000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Indiana",35315,39000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Iowa",18300,21000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Kansas",21143,23000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Kentucky",23720,26000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Louisiana",29499,33000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Maine",6338,7100,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Maryland",30433,35000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Massachusetts",25459,29000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Michigan",49573,53000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Minnesota",29548,33000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Mississippi",20349,23000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Missouri",37242,42000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Montana",7940,8800,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Nebraska",12922,14000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Nevada",24860,28000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","New Hampshire",6053,6900,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","New Jersey",33988,38000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","New Mexico",17519,19000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","New York",65127,73000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","North Carolina",69023,77000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","North Dakota",8541,9100,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Ohio",53004,58000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Oklahoma",24712,27000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Oregon",21199,24000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Pennsylvania",52229,58000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Rhode Island",4438,4800,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","South Carolina",38027,43000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","South Dakota",6764,7400,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Tennessee",44792,51000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Texas",217132,240000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Utah",20465,23000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Vermont",2931,3500,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Virginia",57073,64000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","West Virginia",9486,11000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Washington",41414,48000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Washington D. C.",7376,8300,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Wisconsin",27931,31000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Wyoming",6158,7000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","Canada",180150,2e+05,2020-04-21,"22:09:31",2020-04-21 22:09:31
"M","United States",1703179,1900000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Alberta",28249,31000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","British Columbia",29756,32000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Manitoba",6816,7900,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","New Brunswick",4758,5100,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Newfoundland and Labrador",5500,5600,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Northwest Territories",665,1000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Nova Scotia",6990,7300,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Nunavut",997,1000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Ontario",58722,64000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Prince Edward Island",1128,1200,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Quebec",32505,36000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Saskatchewan",9267,9900,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Yukon",664,1000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Alabama",35361,38000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Alaska",6043,6800,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Arizona",56916,63000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Arkansas",22189,25000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","California",178120,2e+05,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Colorado",40525,44000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Connecticut",16250,17000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Delaware",7288,8100,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Florida",189099,210000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Georgia",100860,110000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Hawaii",9202,10000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Idaho",14221,16000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Illinois",67858,74000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Indiana",38961,42000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Iowa",21203,23000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Kansas",22659,24000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Kentucky",26942,29000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Louisiana",28939,31000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Maine",8575,9000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Maryland",39270,42000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Massachusetts",31789,35000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Michigan",58825,63000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Minnesota",34949,38000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Mississippi",21268,23000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Missouri",42677,47000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Montana",9367,10000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Nebraska",14346,15000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Nevada",29410,32000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","New Hampshire",8380,8700,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","New Jersey",40154,44000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","New Mexico",18776,20000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","New York",80127,87000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","North Carolina",80917,89000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","North Dakota",7850,8300,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Ohio",60139,65000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Oklahoma",24634,27000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Oregon",27407,30000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Pennsylvania",62763,67000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Rhode Island",5638,6100,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","South Carolina",45945,51000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","South Dakota",7698,8100,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Tennessee",52596,57000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Texas",212003,230000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Utah",20306,22000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Vermont",4578,4700,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Virginia",67327,72000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","West Virginia",12292,13000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Washington",51278,55000,2020-04-21,"22:09:31",2020-04-21 22:09:31
"F","Washington D. C.",7497,8000,2020-04-21,"22:09:31",2020-04-21 22:09:31
